,bgrp,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
1327,60372015014,42,6,27,9,10,27,5,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,32,0,0,0,0,31,2,1,7,0,1,10,32,16,6,9,5,17,25,0,0,0,0,0,0,0,0,0,0
1328,60372015031,92,21,35,36,26,49,17,0,0,0,7,0,31,0,0,0,0,0,2,0,0,0,27,0,21,4,0,71,11,2,7,0,1,27,65,26,23,18,4,54,38,0,0,0,0,0,0,0,0,0,0
1329,60372015032,200,52,94,54,17,100,83,0,0,0,1,2,0,134,0,0,4,0,0,0,0,0,28,0,31,0,0,143,13,3,39,0,2,92,108,43,29,53,23,98,102,0,0,0,0,0,0,0,0,0,0
1330,60372015041,55,4,29,22,12,22,21,0,0,0,3,0,0,4,2,5,0,1,9,0,0,0,21,0,4,6,0,37,1,3,14,0,0,29,26,13,11,13,14,23,32,0,0,0,0,0,0,0,0,0,0
1331,60372016011,124,22,51,51,24,61,39,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,35,2,76,0,0,89,3,0,29,0,3,56,68,25,28,24,25,71,53,0,0,0,0,0,0,0,0,0,0
1332,60372016021,62,16,21,25,5,25,32,0,0,0,3,29,0,4,0,0,0,6,3,0,0,0,17,0,0,0,0,36,5,0,21,0,0,33,29,13,8,8,17,38,24,0,0,0,0,0,0,0,0,0,0
1333,60372016022,2208,354,1285,569,47,194,1967,0,0,0,81,1296,100,11,10,7,16,4,487,0,9,64,92,2,14,15,0,1518,112,30,485,9,54,1082,1126,353,377,558,566,1366,842,0,0,0,0,0,0,0,0,0,0
1334,60372016023,233,35,142,56,13,39,181,0,0,0,180,0,0,0,0,0,0,0,2,0,0,2,41,7,0,1,0,205,4,6,13,0,5,78,155,54,47,57,40,175,58,0,0,0,0,0,0,0,0,0,0
1335,60372017001,2743,491,1506,746,400,375,1968,0,0,0,0,0,0,82,0,5,2,1,11,247,0,2207,13,0,31,123,21,1764,236,45,597,4,97,1658,1085,316,358,606,972,1183,1560,0,0,0,0,0,0,0,0,0,0
1336,60372017002,151,19,89,43,15,66,70,0,0,0,0,36,35,5,13,0,0,0,0,0,34,5,21,0,0,2,0,105,7,0,27,4,8,61,90,31,31,42,28,90,61,0,0,0,0,0,0,0,0,0,0
1337,60372017003,205,68,94,43,18,68,119,0,0,0,15,68,16,51,26,0,0,0,0,0,0,0,17,0,8,4,0,151,8,5,33,1,7,101,104,25,29,56,27,122,83,0,0,0,0,0,0,0,0,0,0
1338,60372031001,150,23,72,55,12,77,61,0,0,0,5,92,0,8,16,0,0,1,0,0,0,0,28,0,0,0,0,135,5,0,9,0,1,38,112,45,38,24,20,95,55,0,0,0,0,0,0,0,0,0,0
1339,60372031002,152,23,84,45,23,32,97,0,0,0,0,0,0,2,3,0,0,0,0,0,0,116,30,0,0,1,0,125,13,2,12,0,0,47,105,26,25,36,42,46,106,0,0,0,0,0,0,0,0,0,0
1340,60372031003,77,12,48,17,13,54,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,58,0,0,2,0,68,4,1,3,0,1,14,63,27,22,10,6,29,48,0,0,0,0,0,0,0,0,0,0
1341,60372032001,18,3,5,10,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,15,3,0,0,0,0,0,18,7,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0
1342,60372032002,159,25,97,37,14,37,108,0,0,0,2,2,0,0,0,0,0,0,0,0,0,134,21,0,0,0,0,120,18,1,13,1,6,55,104,17,24,42,51,44,115,0,0,0,0,0,0,0,0,0,0
1343,60372032003,11,0,7,4,2,8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,2,0,0,6,5,2,4,2,3,5,6,0,0,0,0,0,0,0,0,0,0
1344,60372033001,8140,818,5029,2293,296,689,7155,0,0,0,7,45,0,45,0,0,5,10,33,1,27,454,6862,0,636,15,0,5087,1203,128,1481,28,213,4361,3779,1132,1485,2433,2272,3265,4875,0,0,0,0,0,0,0,0,0,0
1345,60372035001,2520,431,1501,588,145,451,1924,0,0,0,12,1,0,17,0,0,0,7,6,0,211,0,2186,0,40,40,0,1711,136,38,582,3,50,1041,1479,451,398,649,591,761,1759,0,0,0,0,0,0,0,0,0,0
1346,60372035002,247,44,130,73,14,76,157,1,0,0,0,15,31,8,17,0,0,3,0,0,0,54,12,1,5,50,50,181,16,3,40,0,7,122,125,35,33,56,79,125,122,0,0,0,0,0,0,0,0,0,0
1347,60372035003,104,41,46,17,14,32,58,0,0,0,4,0,1,1,21,0,0,0,28,0,0,0,21,1,18,9,0,74,3,4,23,0,0,35,69,14,17,19,13,42,62,0,0,0,0,0,0,0,0,0,0
1348,60372036011,333,67,179,87,35,75,223,0,0,0,0,4,0,63,0,0,20,1,0,0,0,211,25,0,9,0,0,250,28,8,37,1,9,134,199,44,61,84,77,106,227,0,0,0,0,0,0,0,0,0,0
1349,60372036012,26,1,15,10,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,2,24,13,6,6,0,7,19,0,0,0,0,0,0,0,0,0,0
1350,60372036021,410,70,238,102,36,127,247,0,0,0,0,65,0,31,0,2,3,7,0,0,0,171,82,0,28,21,0,315,39,11,35,1,9,156,254,79,69,97,95,165,245,0,0,0,0,0,0,0,0,0,0
1351,60372037101,34,9,6,19,9,22,3,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,21,0,0,6,0,28,1,1,1,0,3,8,26,13,5,7,0,10,24,0,0,0,0,0,0,0,0,0,0
1352,60372037102,22,1,11,10,1,18,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,0,1,0,0,0,2,20,10,5,5,1,11,11,0,0,0,0,0,0,0,0,0,0
1353,60372037201,27,5,11,11,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,1,26,11,3,7,1,3,24,0,0,0,0,0,0,0,0,0,0
1354,60372037202,209,49,103,57,34,97,78,0,0,0,0,3,41,25,0,0,4,0,3,0,8,0,80,0,40,5,0,180,7,6,9,1,6,51,158,63,44,32,21,95,114,0,0,0,0,0,0,0,0,0,0
1355,60372038001,22,1,14,7,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,21,0,1,0,0,0,2,20,5,9,2,5,5,17,0,0,0,0,0,0,0,0,0,0
1356,60372038002,56,9,23,24,6,35,15,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,17,0,29,0,0,45,1,2,5,1,2,16,40,20,15,4,8,32,24,0,0,0,0,0,0,0,0,0,0
1357,60372038003,97,19,52,26,8,20,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,77,16,0,0,1,0,75,9,3,7,0,3,35,62,18,13,24,23,29,68,0,0,0,0,0,0,0,0,0,0
1358,60372038004,18,1,10,7,0,16,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,1,0,2,0,16,0,2,0,0,0,2,16,5,6,5,1,4,14,0,0,0,0,0,0,0,0,0,0
1359,60372039001,210,31,96,83,34,113,63,0,0,0,0,55,1,40,0,0,11,0,2,0,2,0,25,0,72,2,0,186,3,2,16,0,3,71,139,57,47,47,28,106,104,0,0,0,0,0,0,0,0,0,0
1360,60372039002,159,28,90,41,18,51,90,0,0,0,11,0,0,31,7,56,0,0,0,0,0,1,32,3,9,9,0,132,11,2,10,0,4,48,111,33,35,39,24,93,66,0,0,0,0,0,0,0,0,0,0
1361,60372041101,30,4,15,11,3,16,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,13,0,28,0,0,2,0,0,4,26,10,5,8,3,12,18,0,0,0,0,0,0,0,0,0,0
1362,60372041102,128,30,71,27,16,47,65,0,0,0,0,0,0,0,0,0,0,0,10,0,0,78,35,0,5,0,0,97,15,5,5,0,6,31,97,47,18,20,13,25,103,0,0,0,0,0,0,0,0,0,0
1363,60372041103,13,2,6,5,1,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,3,0,11,1,0,1,0,0,1,12,2,4,4,1,8,5,0,0,0,0,0,0,0,0,0,0
1364,60372041201,26,3,9,14,4,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,23,3,0,0,0,0,1,25,3,6,9,5,7,19,0,0,0,0,0,0,0,0,0,0
1365,60372041202,24,3,13,8,8,14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,18,0,0,1,0,21,0,3,0,0,0,1,23,7,2,7,5,4,20,0,0,0,0,0,0,0,0,0,0
1366,60372042001,290,60,148,82,19,94,177,0,0,0,3,0,0,12,0,0,4,0,0,0,0,0,161,0,72,38,0,227,17,7,30,2,7,108,182,72,48,50,60,89,201,0,0,0,0,0,0,0,0,0,0
1367,60372042002,59,9,38,12,12,27,20,0,0,0,0,0,2,3,1,0,0,1,7,0,0,0,44,0,1,0,0,51,1,3,4,0,0,15,44,19,10,11,10,17,42,0,0,0,0,0,0,0,0,0,0
1368,60372043001,41,8,15,18,5,25,11,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,19,4,13,0,0,34,2,0,4,0,1,18,23,11,5,14,3,16,25,0,0,0,0,0,0,0,0,0,0
1369,60372043002,196,43,118,35,12,56,128,0,0,0,0,0,0,11,0,0,0,0,4,0,0,165,14,0,0,2,0,152,25,2,14,0,3,64,132,35,36,46,36,68,128,0,0,0,0,0,0,0,0,0,0
1370,60372043003,442,105,196,141,60,148,234,0,0,0,2,0,0,174,0,0,8,3,2,0,0,69,125,1,43,15,0,347,33,9,47,0,6,166,276,86,89,100,62,176,266,0,0,0,0,0,0,0,0,0,0
1371,60372044101,138,20,70,48,21,55,62,0,0,0,0,23,0,18,0,0,1,0,0,0,0,35,36,5,13,7,0,107,15,2,12,0,2,41,97,40,26,30,22,53,85,0,0,0,0,0,0,0,0,0,0
1372,60372044102,52,13,18,21,18,24,10,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,21,0,13,0,0,40,4,3,4,0,1,13,39,11,6,14,8,26,26,0,0,0,0,0,0,0,0,0,0
1373,60372044201,433,113,216,104,53,197,183,0,0,0,26,2,3,39,0,0,25,3,35,0,0,0,135,0,156,9,0,352,24,11,38,1,7,135,298,120,74,70,56,164,269,0,0,0,0,0,0,0,0,0,0
1374,60372044202,247,48,140,59,22,85,140,0,0,0,9,6,4,1,6,1,0,0,0,0,12,167,31,7,0,3,0,199,17,4,18,1,8,70,177,54,41,55,49,92,155,0,0,0,0,0,0,0,0,0,0
1375,60372046001,346,50,186,110,24,165,157,0,0,0,8,191,2,7,1,3,0,3,2,0,0,31,49,2,15,32,0,279,18,4,43,0,2,153,193,101,58,76,61,165,181,0,0,0,0,0,0,0,0,0,0
1376,60372046002,191,63,87,41,25,108,58,0,0,0,0,0,0,113,0,0,0,0,1,0,1,0,52,0,9,15,0,171,7,1,8,2,2,37,154,54,25,27,22,71,120,0,0,0,0,0,0,0,0,0,0
1377,60372047001,292,63,167,62,26,91,175,0,0,0,1,0,0,69,2,0,0,0,0,0,0,166,38,0,12,4,0,230,23,6,23,0,10,80,212,46,56,71,56,102,190,0,0,0,0,0,0,0,0,0,0
1378,60372047002,372,71,213,88,33,125,214,0,0,0,14,6,19,4,0,0,0,0,0,0,0,192,97,0,15,25,0,296,35,7,23,0,11,115,257,68,69,92,72,125,247,0,0,0,0,0,0,0,0,0,0
1379,60372047003,20,4,7,9,5,11,4,0,0,0,1,0,0,8,1,0,0,0,1,0,0,0,9,0,0,0,0,16,3,0,0,0,1,5,15,5,5,3,3,9,11,0,0,0,0,0,0,0,0,0,0
1380,60372048101,158,22,96,40,22,48,88,0,0,0,1,8,0,0,5,0,0,8,0,0,9,100,27,0,0,0,0,134,11,2,9,0,2,46,112,30,26,38,42,46,112,0,0,0,0,0,0,0,0,0,0
1381,60372048102,447,155,185,107,55,228,164,0,0,0,6,0,0,191,3,0,13,0,13,0,0,0,119,0,99,3,0,387,16,8,32,2,2,107,340,100,73,72,47,196,251,0,0,0,0,0,0,0,0,0,0
1382,60372048103,212,48,118,46,18,87,107,0,0,0,3,0,0,2,2,0,9,0,2,0,0,87,92,0,10,5,0,170,19,4,16,0,3,60,152,45,35,49,35,61,151,0,0,0,0,0,0,0,0,0,0
1383,60372048201,22,3,7,12,3,11,8,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,2,2,0,0,0,4,18,11,3,4,1,6,16,0,0,0,0,0,0,0,0,0,0
1384,60372048202,76,10,42,24,8,31,37,0,0,0,0,1,0,15,2,0,0,0,1,0,0,0,22,0,0,35,0,62,2,0,9,0,3,18,58,22,13,14,17,35,41,0,0,0,0,0,0,0,0,0,0
1385,60372049101,276,38,181,57,12,87,177,0,0,0,0,12,0,4,0,0,0,4,9,0,0,176,61,0,4,6,0,209,30,8,24,1,4,83,193,53,55,72,58,81,195,0,0,0,0,0,0,0,0,0,0
1386,60372049102,81,15,40,26,10,35,36,0,0,0,1,2,0,4,2,2,2,0,10,0,4,1,40,0,3,10,0,70,0,4,4,0,3,19,62,20,22,16,8,37,44,0,0,0,0,0,0,0,0,0,0
1387,60372049201,90,12,54,24,10,59,21,0,0,0,3,23,2,0,3,0,0,0,0,0,26,0,33,0,0,0,0,79,3,1,5,0,2,24,66,32,15,19,12,45,45,0,0,0,0,0,0,0,0,0,0
1388,60372049202,1415,276,708,431,82,518,815,83,0,0,25,406,296,308,230,5,0,0,5,0,4,0,27,3,22,1,0,1136,81,29,124,11,34,560,855,324,283,327,205,933,482,0,0,0,0,0,0,0,0,0,0
1389,60372051101,125,19,72,34,6,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,0,0,0,0,96,16,3,8,0,2,43,82,16,21,27,42,32,93,0,0,0,0,0,0,0,0,0,0
1390,60372051102,171,63,73,35,44,89,38,0,0,0,0,0,0,1,0,0,22,0,0,0,0,33,7,0,102,6,0,133,16,2,16,0,4,63,108,29,22,29,28,73,98,0,0,0,0,0,0,0,0,0,0
1391,60372051201,526,80,307,139,46,222,258,0,0,0,57,63,52,2,60,3,0,25,11,137,3,0,81,8,22,2,0,410,24,13,64,0,15,231,295,130,115,114,87,289,237,0,0,0,0,0,0,0,0,0,0
1392,60372051202,2011,328,1039,644,151,759,1101,0,0,0,95,547,852,121,50,11,20,36,91,0,82,0,14,9,48,35,0,1467,82,28,377,7,50,1075,936,469,374,456,384,1200,811,0,0,0,0,0,0,0,0,0,0
1393,60372060101,1754,243,1005,506,163,435,1156,0,0,0,62,93,289,5,619,3,15,28,60,108,31,98,125,43,95,15,65,1099,213,20,372,4,46,993,761,384,356,408,363,989,765,0,0,0,0,0,0,0,0,0,0
1394,60372060102,141,18,78,45,24,79,38,0,0,0,0,0,50,0,0,0,0,0,0,0,0,27,59,0,5,0,0,89,11,1,37,0,3,78,63,29,30,40,24,56,85,0,0,0,0,0,0,0,0,0,0
1395,60372060201,5975,482,3559,1934,232,388,5355,0,0,966,0,23,10,14,2580,13,0,18,9,33,13,0,115,0,54,1559,568,3543,1145,94,976,29,188,3416,2559,919,1161,1744,1669,3700,2275,0,0,0,0,0,0,0,0,0,0
1396,60372060501,3704,769,1932,1003,195,1082,2427,10,0,0,23,861,978,240,413,7,0,67,154,0,145,231,304,23,181,67,0,2869,189,57,493,13,83,1553,2151,838,729,765,603,1987,1717,0,0,0,0,0,0,0,0,0,0
1397,60372060511,9297,1861,5036,2400,603,2337,6357,239,0,0,77,1302,2448,1349,927,540,9,143,367,46,945,110,8,97,507,37,146,6764,696,126,1420,26,265,4897,4400,1938,1664,2000,1834,5258,4039,0,0,0,0,0,0,0,0,0,0
1398,60372060512,2727,668,1619,440,201,523,2003,0,0,1,16,247,362,154,31,401,10,70,441,2,59,11,124,131,485,182,0,1933,222,20,453,10,89,1772,955,455,446,573,585,1454,1273,0,0,0,0,0,0,0,0,0,0
1399,60372060521,3419,615,2085,719,216,520,2683,0,0,0,84,315,38,102,922,236,318,48,204,0,9,235,38,136,366,322,46,2210,479,41,550,11,128,2062,1357,609,590,823,782,1997,1422,0,0,0,0,0,0,0,0,0,0
1400,60372060531,491,99,254,138,66,153,272,0,0,0,11,58,143,26,8,2,0,5,21,0,25,0,75,54,39,24,0,374,16,6,74,3,18,252,239,109,77,105,101,278,213,0,0,0,0,0,0,0,0,0,0
1401,60372060532,194,34,95,65,26,99,69,0,0,0,0,0,0,13,0,0,0,0,0,0,27,19,85,0,50,0,0,127,3,2,55,0,7,89,105,40,24,48,48,91,103,0,0,0,0,0,0,0,0,0,0
1402,60372060541,358,58,157,143,21,100,237,25,0,0,0,54,110,0,0,0,0,3,0,1,3,0,160,1,1,0,0,265,12,8,66,1,6,134,224,93,55,80,72,167,191,0,0,0,0,0,0,0,0,0,0
1403,60372062011,454,71,241,142,40,196,218,0,0,0,1,12,222,69,0,0,4,4,10,0,0,0,130,0,0,2,0,153,49,7,235,0,10,351,103,101,74,86,122,215,239,0,0,0,0,0,0,0,0,0,0
1404,60372062012,1151,210,646,295,103,410,638,0,0,0,60,31,79,94,224,33,12,21,96,7,2,86,51,12,296,47,0,713,94,14,295,6,29,773,378,197,198,246,300,619,532,0,0,0,0,0,0,0,0,0,0
1405,60372062021,3558,878,1939,741,361,1026,2171,0,0,0,295,81,208,272,4,131,78,64,301,0,60,34,861,124,900,128,17,1965,300,51,1126,7,109,2371,1187,466,612,760,842,1806,1752,0,0,0,0,0,0,0,0,0,0
1406,60372063011,890,185,497,208,48,224,618,0,0,0,218,0,85,42,61,0,0,15,6,0,9,5,174,0,5,270,0,556,169,22,119,4,20,491,399,180,166,199,160,429,461,0,0,0,0,0,0,0,0,0,0
1407,60372063021,62,8,34,20,2,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,14,41,2,1,0,4,49,13,8,14,17,15,28,34,0,0,0,0,0,0,0,0,0,0
1408,60372063022,186,20,102,64,10,100,76,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,156,0,0,0,0,86,87,0,9,0,4,132,54,40,42,46,38,88,98,0,0,0,0,0,0,0,0,0,0
1409,60372063031,2486,315,1371,800,97,539,1850,6,0,2,16,148,826,36,585,0,7,68,111,0,97,4,496,4,16,64,0,1640,448,38,306,6,48,1279,1207,566,528,647,430,1487,999,0,0,0,0,0,0,0,0,0,0
1410,60372071011,471,59,264,148,74,144,253,0,0,0,2,0,0,13,0,0,13,6,1,0,2,106,262,0,31,35,0,255,26,10,170,0,10,253,218,112,83,106,111,160,311,0,0,0,0,0,0,0,0,0,0
1411,60372071012,244,46,135,63,10,56,178,0,0,0,15,0,0,0,7,2,0,0,11,0,2,166,5,1,33,2,0,181,26,4,27,0,6,109,135,51,33,60,54,89,155,0,0,0,0,0,0,0,0,0,0
1412,60372071021,12808,1606,7894,3308,621,1732,10455,0,0,0,29,44,164,192,7,72,94,75,633,0,6,0,473,75,513,90,10341,8002,1674,187,2521,47,377,7307,5501,1786,2194,3732,3490,7919,4889,0,0,0,0,0,0,0,0,0,0
1413,60372071031,33,2,17,14,9,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,28,0,0,0,0,6,0,0,27,0,0,31,2,6,7,6,12,6,27,0,0,0,0,0,0,0,0,0,0
1414,60372071032,1864,258,1030,576,242,568,1054,0,0,0,2,262,58,250,5,0,47,6,84,0,7,114,607,2,257,163,0,931,121,33,731,5,43,1185,679,414,323,424,445,874,990,0,0,0,0,0,0,0,0,0,0
1415,60372073031,920,190,494,236,91,284,545,0,0,0,157,179,109,170,0,4,3,31,77,0,14,1,91,9,64,11,0,634,43,18,192,2,31,593,327,146,185,202,197,543,377,0,0,0,0,0,0,0,0,0,0
1416,60372073032,2075,417,1205,453,137,413,1525,0,0,0,22,415,739,185,4,42,5,56,250,20,102,0,27,15,132,61,0,1493,130,20,376,5,51,1401,674,336,338,445,539,811,1264,0,0,0,0,0,0,0,0,0,0
1417,60372073041,335,88,156,91,57,163,115,0,0,0,0,14,13,77,0,0,10,30,11,0,14,0,32,5,125,4,0,250,32,3,37,2,11,196,139,72,58,60,57,179,156,0,0,0,0,0,0,0,0,0,0
1418,60372073042,205,29,140,36,28,85,92,13,0,0,3,0,12,19,0,0,0,24,3,3,0,0,32,0,52,44,0,127,32,2,40,0,4,135,70,41,50,48,37,109,96,0,0,0,0,0,0,0,0,0,0
1419,60372073051,6332,1002,3612,1718,433,1422,4477,0,0,948,42,115,1284,633,33,38,210,95,702,0,138,10,253,47,569,223,992,4104,549,66,1396,17,200,4251,2081,951,1035,1482,1862,3345,2987,0,0,0,0,0,0,0,0,0,0
1420,60372073061,2260,189,1413,658,131,224,1905,0,0,0,0,0,29,67,10,25,0,60,58,20,31,17,51,2,185,13,1692,1365,252,28,552,8,55,1610,650,270,371,567,863,1058,1202,0,0,0,0,0,0,0,0,0,0
1421,60372073062,162,43,95,24,22,61,79,0,0,0,0,2,0,6,0,2,0,11,1,0,33,0,26,1,80,0,0,111,24,5,20,0,2,102,60,21,37,26,35,86,76,0,0,0,0,0,0,0,0,0,0
1422,60372073071,1329,193,771,365,336,598,395,0,0,0,0,0,17,22,6,28,0,5,68,0,11,20,1095,32,21,4,0,687,501,17,66,10,48,862,467,329,322,321,164,931,398,0,0,0,0,0,0,0,0,0,0
1423,60372073081,1474,274,898,302,68,220,1186,0,0,0,944,3,13,40,0,0,0,9,249,0,4,18,36,6,85,67,0,1028,175,23,193,5,50,755,719,185,278,371,366,828,646,0,0,0,0,0,0,0,0,0,0
1424,60372074001,111475,8725,71063,31687,2425,4950,104100,0,0,10528,9,5,3,8,120,1281,492,18,388,0,496,250,11279,9158,419,551,76470,67567,17953,1633,20527,454,3341,64516,46959,14066,19739,35327,33618,55554,55921,0,0,0,0,0,0,0,0,0,0
1425,60372075011,493,134,233,126,58,282,153,0,0,0,0,12,8,4,20,1,6,8,20,0,293,0,9,0,83,29,0,342,38,2,100,2,9,310,183,104,72,89,94,244,249,0,0,0,0,0,0,0,0,0,0
1426,60372075012,632,177,370,85,18,52,562,0,0,0,0,0,13,0,0,77,3,16,76,0,1,2,412,0,18,14,0,411,57,6,122,2,34,372,260,78,94,125,158,298,334,0,0,0,0,0,0,0,0,0,0
1427,60372075021,400,19,153,228,77,217,106,0,0,0,0,0,2,2,6,18,0,76,28,0,0,0,262,0,0,6,0,137,9,1,247,0,6,318,82,72,74,88,147,123,277,0,0,0,0,0,0,0,0,0,0
1428,60372075022,35519,5595,21827,8097,774,2398,32347,2,0,2184,382,50,1210,91,30,247,9717,1244,13773,2306,1510,23,299,412,1418,590,31,23126,2564,361,8151,104,1213,25915,9604,3521,4897,8143,13363,18312,17207,0,0,0,0,0,0,0,0,0,0
1429,60372077111,34997,8091,19928,6978,2357,4749,27891,0,0,7,796,111,782,1299,353,898,4210,1088,11279,364,3200,260,243,2832,5379,1068,828,23203,3186,392,6830,128,1258,23392,11605,4405,5095,7298,10108,18354,16643,0,0,0,0,0,0,0,0,0,0
1430,60372077121,2721,698,1452,571,226,793,1702,0,0,0,70,93,156,301,0,93,132,160,330,42,100,18,275,19,605,327,0,1912,225,49,440,6,89,1544,1177,369,422,571,661,1351,1370,0,0,0,0,0,0,0,0,0,0
1431,60372077122,25924,4826,15114,5984,1492,3984,20448,0,0,14,571,98,785,329,115,2134,3462,677,7740,371,4713,703,1250,96,1790,740,336,16840,2971,295,4789,88,941,17745,8179,3169,3969,5845,8115,13939,11985,0,0,0,0,0,0,0,0,0,0
1432,60372079011,3169,584,1733,852,341,998,1830,0,0,0,137,0,15,33,8,20,16,63,437,1,613,1,156,153,1501,15,0,1848,237,41,964,11,68,1953,1216,650,531,680,724,1600,1569,0,0,0,0,0,0,0,0,0,0
1433,60372079012,259,102,113,44,45,100,114,0,0,0,4,0,1,3,0,3,3,40,36,1,5,11,12,1,128,11,0,189,22,3,36,2,7,158,101,33,40,40,44,128,131,0,0,0,0,0,0,0,0,0,0
1434,60372079021,8394,1895,4798,1701,889,1917,5588,0,0,124,19,247,779,494,122,117,517,141,528,940,865,1397,407,123,877,220,477,5645,912,127,1359,66,285,4937,3457,1275,1375,1843,2006,3684,4710,0,0,0,0,0,0,0,0,0,0
1435,60372079022,397,114,213,70,38,126,233,0,0,0,24,5,38,45,0,20,3,12,9,0,50,100,13,3,64,11,0,253,39,2,91,1,11,236,161,62,56,64,101,178,219,0,0,0,0,0,0,0,0,0,0
1436,60372080011,3898,523,2370,1005,168,625,3105,0,0,0,18,0,2,27,710,7,1,15,16,0,26,2952,38,27,49,9,1,2791,519,77,407,10,94,1683,2215,554,642,986,1193,1294,2604,0,0,0,0,0,0,0,0,0,0
1437,60372080021,90,20,48,22,11,35,44,0,0,0,8,7,3,13,0,0,0,0,4,6,0,0,15,4,28,2,0,63,8,0,15,0,4,61,29,19,18,20,13,48,42,0,0,0,0,0,0,0,0,0,0
1438,60372080022,322,57,177,88,40,71,211,0,0,0,19,0,0,3,0,30,0,0,0,0,0,105,118,15,13,1,18,201,23,51,33,3,11,172,150,59,64,73,69,121,201,0,0,0,0,0,0,0,0,0,0
1439,60372083011,107,26,56,25,9,47,51,0,0,0,0,0,0,4,0,13,0,0,4,0,4,0,19,17,31,15,0,85,4,1,15,0,2,50,57,20,16,20,25,52,55,0,0,0,0,0,0,0,0,0,0
1440,60372083021,431,61,266,104,31,118,282,0,0,0,21,0,0,0,0,0,0,9,114,0,118,60,64,10,0,35,0,309,29,10,74,0,9,224,207,87,66,107,110,199,232,0,0,0,0,0,0,0,0,0,0
1441,60372083022,169,45,93,31,27,71,71,0,0,0,0,14,0,5,0,7,0,0,11,0,0,30,10,2,81,9,0,142,10,2,11,1,3,89,80,33,34,35,22,82,87,0,0,0,0,0,0,0,0,0,0
1442,60372083023,363,38,206,119,29,100,234,0,0,0,0,11,0,8,0,0,0,5,18,0,3,162,119,0,10,27,0,215,42,7,91,2,6,190,173,81,58,92,94,124,239,0,0,0,0,0,0,0,0,0,0
1443,60372084011,273,41,151,81,19,127,127,0,0,0,0,0,0,104,0,0,1,0,0,0,0,108,55,0,5,0,0,196,25,5,44,1,2,113,160,63,42,72,55,96,177,0,0,0,0,0,0,0,0,0,0
1444,60372084012,203,40,72,91,24,117,62,0,0,0,0,0,0,6,0,1,11,0,2,0,4,17,133,0,29,0,0,98,12,2,88,0,3,131,72,33,38,46,46,57,146,0,0,0,0,0,0,0,0,0,0
1445,60372084021,692,128,364,200,75,237,380,0,0,0,8,0,3,12,0,4,0,0,0,0,45,3,586,1,30,0,0,326,68,15,267,4,12,427,265,108,92,178,186,279,413,0,0,0,0,0,0,0,0,0,0
1446,60372084022,205,44,112,49,44,69,92,0,0,0,2,3,29,36,0,23,0,4,4,0,0,0,79,0,0,25,0,120,27,4,46,1,7,121,84,43,25,46,47,87,118,0,0,0,0,0,0,0,0,0,0
1447,60372085011,326,100,157,69,33,134,159,0,0,0,0,10,0,22,0,0,0,0,4,0,4,52,202,2,17,13,0,234,20,7,55,2,8,152,174,56,52,56,62,119,207,0,0,0,0,0,0,0,0,0,0
1448,60372085012,248,59,151,38,28,82,138,0,0,0,5,0,0,74,0,97,0,1,10,0,13,6,19,0,19,4,0,170,16,4,50,2,6,156,92,36,38,56,59,104,144,0,0,0,0,0,0,0,0,0,0
