,bgrp,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
964,60014431043,15,2,4,9,2,7,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,5,0,5,0,0,1,1,0,12,0,1,14,1,2,3,3,5,5,10,0,0,0,0,0,0,0,0,0,0
965,60014431044,268,45,144,79,54,84,130,0,0,0,0,0,4,9,0,0,2,44,38,0,12,6,69,0,53,31,0,129,11,5,110,0,13,188,80,51,35,52,85,103,165,0,0,0,0,0,0,0,0,0,0
966,60014431051,279,71,134,74,40,90,149,0,0,0,31,0,1,4,1,1,2,2,134,0,0,3,39,0,61,0,0,197,5,0,65,1,11,187,92,41,43,43,81,121,158,0,0,0,0,0,0,0,0,0,0
967,60014431052,78,13,32,33,13,23,42,0,0,0,0,1,3,1,0,0,0,4,22,0,21,3,22,0,0,1,0,22,1,0,53,0,2,71,7,11,5,12,37,39,39,0,0,0,0,0,0,0,0,0,0
968,60014432001,304,63,121,120,61,132,111,0,0,0,0,0,41,12,2,14,0,5,32,0,4,0,59,0,129,6,0,153,10,0,128,2,11,243,61,44,39,51,107,151,153,0,0,0,0,0,0,0,0,0,0
969,60014432002,106,18,52,36,14,23,69,0,0,0,8,0,2,0,0,0,4,3,24,0,1,0,12,0,38,14,0,43,2,1,59,0,1,90,16,15,15,16,42,55,51,0,0,0,0,0,0,0,0,0,0
970,60014433011,48,9,23,16,15,18,15,0,0,0,3,1,1,0,0,2,0,5,6,0,7,0,19,4,0,0,0,11,2,1,33,0,1,41,7,3,7,8,21,24,24,0,0,0,0,0,0,0,0,0,0
971,60014433012,135,32,69,34,33,56,46,0,0,0,1,0,0,8,0,0,0,4,11,0,7,0,55,28,0,21,0,54,5,0,70,0,6,116,19,13,14,19,57,41,94,0,0,0,0,0,0,0,0,0,0
972,60014433013,27,3,14,10,4,16,7,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,19,0,0,0,0,7,2,0,17,0,1,23,4,4,4,7,9,6,21,0,0,0,0,0,0,0,0,0,0
973,60014433211,568,60,334,174,39,121,408,0,0,0,2,366,4,24,7,0,16,0,39,0,15,0,30,0,54,11,0,261,13,6,271,5,12,411,157,113,83,150,162,406,162,0,0,0,0,0,0,0,0,0,0
974,60014433212,90,8,45,37,12,31,47,0,0,0,0,0,0,13,35,0,0,0,2,0,0,0,25,0,11,4,0,31,17,0,34,3,5,73,17,12,22,25,23,48,42,0,0,0,0,0,0,0,0,0,0
975,60014433221,191,22,115,54,20,28,143,0,0,0,0,2,3,1,0,0,0,0,72,0,23,72,18,0,0,0,0,86,2,3,96,2,2,161,30,19,23,32,95,102,89,0,0,0,0,0,0,0,0,0,0
976,60014433222,145,29,74,42,41,53,51,0,0,0,11,0,5,5,0,1,1,2,6,0,0,4,65,0,43,2,0,51,2,1,87,1,3,119,26,20,17,32,47,57,88,0,0,0,0,0,0,0,0,0,0
977,60014441001,310,91,139,80,58,131,121,0,0,0,17,2,0,162,0,0,3,0,24,0,0,0,40,0,61,1,0,195,26,11,63,3,12,199,111,44,58,70,47,166,144,0,0,0,0,0,0,0,0,0,0
978,60014441002,51,6,22,23,10,17,24,0,0,0,6,0,0,1,0,2,1,0,10,0,0,2,25,0,0,4,0,29,2,0,17,1,2,39,12,10,8,11,16,22,29,0,0,0,0,0,0,0,0,0,0
979,60014441003,184,18,116,50,28,43,113,0,0,0,8,0,0,0,0,1,0,0,0,0,0,160,15,0,0,0,0,125,7,3,39,4,6,117,67,26,32,46,62,54,130,0,0,0,0,0,0,0,0,0,0
980,60014441004,1041,221,454,366,285,421,335,0,0,0,23,24,0,262,0,1,35,0,72,0,34,62,228,0,252,48,0,492,47,11,452,4,35,780,261,198,145,209,268,462,579,0,0,0,0,0,0,0,0,0,0
981,60014442001,124,9,78,37,14,30,80,0,0,0,0,0,0,0,1,0,0,0,1,0,0,105,14,0,0,3,0,89,3,2,22,1,7,78,46,18,20,30,47,33,91,0,0,0,0,0,0,0,0,0,0
982,60014442002,48,10,29,9,8,29,11,0,0,0,5,0,0,3,4,0,0,1,0,0,0,2,33,0,0,0,0,12,3,0,26,3,4,47,1,5,5,10,18,21,27,0,0,0,0,0,0,0,0,0,0
983,60014442003,1169,296,568,305,248,426,495,0,0,0,22,125,4,197,7,2,53,3,40,5,51,140,101,49,346,24,0,464,42,10,611,7,35,959,210,166,180,205,322,519,650,0,0,0,0,0,0,0,0,0,0
984,60014443011,106,21,62,23,23,44,39,0,0,0,0,0,0,4,3,0,0,0,0,0,0,27,8,0,64,0,0,61,1,0,43,1,0,69,37,18,16,22,29,55,51,0,0,0,0,0,0,0,0,0,0
985,60014443012,4520,731,3011,778,67,140,4313,0,0,0,22,557,10,321,3,0,0,134,2804,367,89,34,103,0,70,6,0,2115,238,36,1950,30,151,3778,742,406,520,988,1875,2827,1693,0,0,0,0,0,0,0,0,0,0
986,60014443041,572,88,303,181,73,97,402,24,0,0,81,223,10,20,97,0,0,6,0,0,25,0,43,0,0,43,0,362,33,13,124,11,29,344,228,118,118,142,106,414,158,0,0,0,0,0,0,0,0,0,0
987,60014443042,2533,466,1313,754,198,498,1837,0,0,0,139,559,439,31,543,45,14,24,285,308,49,31,43,1,0,22,0,1339,166,32,884,23,89,1832,701,363,441,600,663,1527,1006,0,0,0,0,0,0,0,0,0,0
988,60014444001,99,11,59,29,13,27,59,0,0,0,42,0,0,0,20,0,13,1,3,0,0,0,12,0,0,8,0,55,2,0,37,2,3,70,29,18,20,28,22,65,34,0,0,0,0,0,0,0,0,0,0
989,60014444002,60,6,35,19,12,37,11,0,0,0,3,0,0,12,4,0,0,2,2,0,0,4,18,0,11,4,0,26,5,0,28,0,1,44,16,19,11,13,11,21,39,0,0,0,0,0,0,0,0,0,0
990,60014444003,139,24,66,49,20,39,80,0,0,0,53,37,0,6,0,0,0,0,12,0,5,0,15,0,5,6,0,80,13,1,37,2,6,99,40,20,28,36,31,84,55,0,0,0,0,0,0,0,0,0,0
991,60014445001,315,59,162,94,45,81,189,0,0,0,59,35,12,38,19,0,0,31,47,0,3,0,68,0,3,0,0,193,13,6,90,1,12,224,91,44,56,81,75,207,108,0,0,0,0,0,0,0,0,0,0
992,60014445002,363,65,186,112,80,136,147,0,0,0,14,0,3,93,22,0,1,0,1,0,7,49,78,0,73,22,0,224,21,5,93,5,15,232,131,61,52,100,85,155,208,0,0,0,0,0,0,0,0,0,0
993,60014445003,406,119,212,75,119,52,235,0,0,0,12,0,1,4,3,0,0,0,3,0,0,0,56,0,14,1,312,263,20,4,90,7,22,286,120,45,54,85,103,210,196,0,0,0,0,0,0,0,0,0,0
994,60014445004,561,110,294,157,55,167,339,0,0,0,83,131,10,59,97,3,0,4,3,0,1,3,31,3,101,32,0,359,39,11,120,10,22,355,206,92,107,132,120,331,230,0,0,0,0,0,0,0,0,0,0
995,60014446011,5145,1523,2774,848,715,1230,3200,0,0,0,126,384,129,102,3922,25,0,35,110,0,93,32,95,0,0,92,0,2485,422,80,1918,45,195,3669,1476,620,683,850,1469,3118,2027,0,0,0,0,0,0,0,0,0,0
996,60014446012,519,150,221,148,98,228,193,0,0,0,41,34,7,32,0,0,0,2,10,4,18,0,54,2,244,71,0,293,25,7,165,8,21,364,155,80,76,115,98,287,232,0,0,0,0,0,0,0,0,0,0
997,60014446021,3424,937,1745,742,737,971,1716,0,0,0,36,1,38,848,253,41,72,30,415,0,259,31,566,37,748,49,0,1590,244,43,1388,31,128,2553,871,456,475,697,859,1737,1687,0,0,0,0,0,0,0,0,0,0
998,60014446022,1753,251,901,601,185,452,1116,0,0,0,0,1067,78,80,0,9,0,0,134,0,8,109,80,0,166,22,0,591,37,14,1063,4,44,1480,273,287,292,399,524,990,763,0,0,0,0,0,0,0,0,0,0
999,60014501011,2623,552,1430,641,305,504,1814,0,0,0,41,619,2,336,21,15,72,47,70,694,212,0,58,10,344,82,0,1522,210,16,728,11,136,2042,581,232,377,585,877,1304,1319,0,0,0,0,0,0,0,0,0,0
1000,60014501012,3453,726,1883,844,478,691,2284,0,0,0,81,21,2,1079,2,213,301,75,278,0,63,73,620,0,554,91,0,2117,196,24,921,27,168,2565,888,400,562,798,967,1759,1694,0,0,0,0,0,0,0,0,0,0
1001,60014501021,2603,417,1510,676,216,396,1991,0,0,0,0,374,1,45,0,1,1,6,178,1226,86,115,262,2,107,10,189,1538,210,34,687,16,118,1867,736,338,442,654,752,964,1639,0,0,0,0,0,0,0,0,0,0
1002,60014501022,41,8,29,4,8,8,25,3,0,0,0,0,0,0,0,4,0,0,8,0,0,0,15,0,5,6,0,23,1,0,15,0,2,33,8,3,8,10,12,17,24,0,0,0,0,0,0,0,0,0,0
1003,60014502001,21,3,12,6,2,6,13,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,5,0,0,0,0,10,4,0,4,0,3,15,6,5,4,4,5,10,11,0,0,0,0,0,0,0,0,0,0
1004,60014502002,60,6,38,16,8,13,39,0,0,0,3,0,6,0,2,0,0,22,15,0,3,0,5,0,3,1,0,37,3,0,18,0,2,46,14,8,5,15,26,30,30,0,0,0,0,0,0,0,0,0,0
1005,60014502003,115,28,60,27,37,53,25,0,0,0,1,0,2,6,0,0,0,0,8,0,19,0,56,0,23,0,0,28,8,7,64,0,8,96,19,18,19,16,34,58,57,0,0,0,0,0,0,0,0,0,0
1006,60014503001,729,69,464,196,94,159,476,0,0,0,3,0,0,34,1,0,0,0,3,0,5,514,90,0,77,2,0,475,21,6,200,3,24,605,124,73,120,195,272,194,535,0,0,0,0,0,0,0,0,0,0
1007,60014503002,2726,538,1370,818,272,509,1945,0,0,0,531,363,232,720,15,0,9,47,88,0,224,81,115,7,138,156,0,1987,151,35,423,19,111,1859,867,411,490,693,594,1838,888,0,0,0,0,0,0,0,0,0,0
1008,60014503003,2206,299,1378,529,232,441,1533,0,0,194,19,115,7,152,0,0,182,0,95,20,99,106,467,3,96,152,499,1362,126,22,574,18,104,1736,470,274,386,559,688,1141,1065,0,0,0,0,0,0,0,0,0,0
1009,60014504001,118,13,72,33,14,27,77,0,0,0,2,0,3,0,0,0,0,9,12,0,0,60,29,0,0,3,0,76,5,0,34,0,3,100,18,17,11,35,42,31,87,0,0,0,0,0,0,0,0,0,0
1010,60014504002,587,46,396,145,73,109,405,0,0,0,1,0,0,5,2,0,0,0,6,0,9,506,35,0,18,5,0,373,14,4,165,1,30,507,80,44,77,131,289,147,440,0,0,0,0,0,0,0,0,0,0
1011,60014504003,3417,909,1704,804,778,1116,1523,0,0,0,55,277,16,1088,15,5,112,27,161,0,88,197,388,158,616,214,0,2097,206,44,910,16,144,2512,905,445,523,755,785,1467,1950,0,0,0,0,0,0,0,0,0,0
1012,60014504004,476,106,253,117,112,145,219,0,0,0,17,0,31,11,1,0,16,1,22,0,2,91,136,0,82,66,0,258,24,0,175,4,15,419,57,60,57,98,155,180,296,0,0,0,0,0,0,0,0,0,0
1013,60014505011,93,14,53,26,25,19,49,3,0,0,13,0,6,3,0,0,7,0,2,0,0,0,39,0,0,20,0,64,1,3,18,0,7,75,18,15,16,20,28,30,63,0,0,0,0,0,0,0,0,0,0
1014,60014505012,1784,304,1044,436,279,299,1206,0,0,0,774,0,38,106,91,3,25,17,145,0,216,42,66,35,200,26,0,1308,95,19,287,13,62,1242,542,298,353,450,379,1227,557,0,0,0,0,0,0,0,0,0,0
1015,60014505021,222,36,103,83,26,56,140,0,0,0,54,0,0,25,0,30,0,2,12,0,32,33,16,2,7,9,0,159,5,11,39,2,6,160,62,30,42,46,68,118,104,0,0,0,0,0,0,0,0,0,0
1016,60014505022,740,125,434,181,123,118,499,0,0,0,25,0,104,26,36,16,10,5,90,100,14,129,80,78,20,7,0,440,29,7,231,2,31,561,179,76,125,172,242,382,358,0,0,0,0,0,0,0,0,0,0
1017,60014506011,160,20,90,50,17,29,114,0,0,0,38,35,0,2,0,0,10,0,0,0,2,38,17,0,18,0,0,125,4,1,27,0,3,124,36,21,38,37,44,86,74,0,0,0,0,0,0,0,0,0,0
1018,60014506012,123,26,60,37,19,43,61,0,0,0,3,0,8,0,0,0,0,1,8,0,8,0,5,3,77,10,0,63,12,1,36,2,9,89,34,26,9,29,33,54,69,0,0,0,0,0,0,0,0,0,0
1019,60014506013,382,81,178,123,90,113,179,0,0,0,70,32,0,2,0,3,0,9,14,0,0,9,28,153,53,9,0,275,13,5,70,1,18,249,133,72,73,69,87,248,134,0,0,0,0,0,0,0,0,0,0
1020,60014506031,170,27,86,57,38,56,76,0,0,0,12,0,6,16,6,0,1,8,34,0,12,1,25,0,0,34,15,99,7,2,56,0,6,148,22,24,18,52,49,86,84,0,0,0,0,0,0,0,0,0,0
1021,60014506032,225,23,116,86,41,54,130,0,0,0,0,1,1,105,1,0,0,0,6,0,20,49,15,0,17,10,0,156,12,0,48,2,7,171,54,31,27,51,93,107,118,0,0,0,0,0,0,0,0,0,0
1022,60014506033,21,1,17,3,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,9,0,0,12,0,0,14,7,7,1,3,9,10,11,0,0,0,0,0,0,0,0,0,0
1023,60014506034,6504,1236,3671,1597,652,1016,4836,0,0,0,491,720,1278,319,136,156,177,201,730,80,993,90,324,221,375,213,0,4197,444,65,1494,42,262,4833,1671,815,1007,1536,1910,3735,2769,0,0,0,0,0,0,0,0,0,0
1024,60014506041,250,69,118,63,58,79,113,0,0,0,5,0,10,22,0,0,5,15,25,0,0,25,25,6,103,9,0,167,13,0,62,0,8,196,54,27,48,43,63,102,148,0,0,0,0,0,0,0,0,0,0
1025,60014506042,436,110,228,98,109,142,185,0,0,0,31,4,0,16,2,0,11,4,54,0,47,20,33,1,191,22,0,261,18,1,139,2,15,340,96,63,73,90,100,198,238,0,0,0,0,0,0,0,0,0,0
1026,60014506043,4,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0
1027,60014506044,3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1028,60014506051,876,137,496,243,160,232,484,0,0,0,27,7,0,197,11,36,0,0,25,0,0,216,197,21,118,21,0,577,45,4,220,3,27,695,181,102,148,213,276,301,575,0,0,0,0,0,0,0,0,0,0
1029,60014506052,135,13,84,38,16,19,100,0,0,0,7,0,0,0,0,0,0,0,9,0,0,112,6,0,0,1,0,103,1,0,27,0,4,118,17,8,20,30,64,34,101,0,0,0,0,0,0,0,0,0,0
1030,60014506053,184,53,76,55,66,57,61,0,0,0,21,7,1,22,0,1,0,0,1,0,10,3,2,1,91,24,0,124,6,1,40,3,10,148,36,19,34,38,40,100,84,0,0,0,0,0,0,0,0,0,0
1031,60014506061,548,47,299,202,98,109,341,0,0,0,0,0,15,2,0,0,0,3,6,0,3,510,9,0,0,0,0,375,43,4,96,1,29,446,102,40,77,131,253,256,292,0,0,0,0,0,0,0,0,0,0
1032,60014506062,43,7,19,17,6,10,27,0,0,0,21,0,2,0,0,2,1,0,7,0,0,5,4,0,0,1,0,28,0,1,12,0,2,26,17,6,9,8,13,27,16,0,0,0,0,0,0,0,0,0,0
1033,60014506063,98,35,40,23,45,31,22,0,0,0,1,2,3,2,0,0,0,1,8,0,5,0,21,0,53,2,0,67,4,1,20,0,6,89,9,8,16,15,24,38,60,0,0,0,0,0,0,0,0,0,0
1034,60014506071,5372,968,3009,1395,529,917,3926,1,0,0,568,707,105,215,23,47,262,31,970,11,1103,276,339,269,277,168,0,3544,346,60,1181,29,212,3825,1547,691,838,1273,1602,3039,2333,0,0,0,0,0,0,0,0,0,0
1035,60014506072,2391,659,1120,612,550,618,1223,0,0,0,72,14,26,261,4,0,190,29,185,0,366,47,210,17,811,159,0,1653,142,27,436,16,117,1889,502,256,362,517,597,1152,1239,0,0,0,0,0,0,0,0,0,0
1036,60014506073,1897,302,1133,462,284,297,1316,0,0,0,1,429,3,26,127,0,40,12,6,0,0,233,223,0,22,19,756,1215,115,11,468,10,78,1558,339,204,256,468,667,1004,893,0,0,0,0,0,0,0,0,0,0
1037,60014506081,47,4,21,22,7,10,30,0,0,0,4,1,0,4,13,4,0,0,4,0,6,1,7,0,1,2,0,24,0,0,17,1,5,42,5,9,8,12,14,30,17,0,0,0,0,0,0,0,0,0,0
1038,60014506082,63,22,25,16,24,24,15,0,0,0,12,0,0,0,1,2,0,0,1,0,0,15,4,0,28,0,0,30,3,0,24,4,2,50,13,13,8,10,10,22,41,0,0,0,0,0,0,0,0,0,0
1039,60014506083,52,15,23,14,4,9,39,0,0,0,6,0,2,0,0,0,0,1,29,0,0,0,9,0,0,5,0,31,0,2,17,0,2,45,7,3,5,10,19,29,23,0,0,0,0,0,0,0,0,0,0
1040,60014506091,14601,2644,9423,2534,1115,1666,11820,0,0,8,109,69,102,1137,112,6005,218,86,2925,1792,458,6,1092,1,457,24,0,7392,754,113,5728,74,540,12193,2408,1265,1779,2828,6085,7262,7339,0,0,0,0,0,0,0,0,0,0
1041,60014506092,113,26,52,35,13,28,72,0,0,0,22,0,3,3,0,0,1,0,14,0,0,0,63,1,0,6,0,66,7,2,34,1,3,92,21,10,12,25,40,47,66,0,0,0,0,0,0,0,0,0,0
1042,60014506093,242,25,134,83,35,62,145,0,0,0,18,1,3,0,0,0,0,5,6,0,10,177,3,0,18,1,0,184,7,0,43,1,7,205,37,19,34,51,113,72,170,0,0,0,0,0,0,0,0,0,0
1043,60014507011,26,4,11,11,10,12,4,0,0,0,1,0,1,0,0,0,0,0,3,0,2,12,5,1,0,1,0,17,0,0,9,0,0,23,3,3,2,5,12,5,21,0,0,0,0,0,0,0,0,0,0
1044,60014507012,476,86,256,134,75,122,279,0,0,0,15,4,9,60,0,17,9,16,39,0,114,82,43,1,35,32,0,343,16,3,93,5,16,343,133,64,86,118,122,236,240,0,0,0,0,0,0,0,0,0,0
1045,60014507013,157,30,71,56,17,40,100,12,0,0,18,0,2,12,0,5,0,1,8,0,0,0,49,0,6,44,0,103,6,1,40,0,7,124,33,20,30,33,44,67,90,0,0,0,0,0,0,0,0,0,0
1046,60014507014,545,149,263,133,159,179,207,0,0,0,2,7,10,18,32,11,4,9,63,0,18,0,107,89,64,111,0,341,33,5,142,4,20,362,183,67,60,137,132,233,312,0,0,0,0,0,0,0,0,0,0
1047,60014507015,596,123,299,174,101,139,356,12,2,0,71,45,60,53,3,0,0,37,77,0,10,0,61,63,70,13,19,449,32,2,85,1,27,415,181,82,106,140,145,346,250,0,0,0,0,0,0,0,0,0,0
1048,60014507411,791,151,395,245,105,160,526,0,0,0,313,3,6,60,15,0,0,26,57,0,62,0,20,45,49,135,0,604,37,8,107,9,26,572,219,91,144,211,194,558,233,0,0,0,0,0,0,0,0,0,0
1049,60014507412,428,85,206,137,103,198,127,0,0,0,2,0,0,3,0,0,0,0,0,36,0,32,310,19,18,8,0,184,25,2,199,4,14,347,81,46,51,106,140,113,315,0,0,0,0,0,0,0,0,0,0
1050,60014507413,904,92,538,274,125,137,642,0,0,0,6,0,4,18,44,18,0,2,30,6,17,712,13,0,0,33,1,660,25,8,179,5,27,756,148,72,136,190,414,252,652,0,0,0,0,0,0,0,0,0,0
1051,60014507421,103,11,63,29,17,27,59,0,0,0,8,1,0,0,0,0,0,0,14,0,0,46,17,0,13,4,0,58,2,1,39,0,3,92,11,9,19,20,44,38,65,0,0,0,0,0,0,0,0,0,0
1052,60014507422,54,5,34,15,7,10,37,0,0,0,11,2,0,7,0,5,3,3,14,0,4,0,5,0,0,0,0,36,1,1,16,0,0,40,14,6,10,12,21,33,21,0,0,0,0,0,0,0,0,0,0
1053,60014507423,265,54,149,62,42,61,162,0,40,0,24,23,3,14,0,7,2,5,54,0,22,0,14,4,44,9,0,196,16,6,38,2,7,187,78,34,43,69,65,154,111,0,0,0,0,0,0,0,0,0,0
1054,60014507431,2987,456,1678,853,269,528,2190,0,36,0,255,183,172,96,3,149,133,75,491,35,448,28,458,1,72,348,4,1794,255,23,770,31,114,2420,567,289,464,681,1097,1500,1487,0,0,0,0,0,0,0,0,0,0
1055,60014507432,16524,2497,10125,3902,1666,1628,13230,11,0,0,456,1169,511,808,4,1257,723,51,3952,1780,1353,319,2830,217,436,187,460,8454,1075,97,6251,84,563,13645,2879,1513,2261,3694,6559,8180,8344,0,0,0,0,0,0,0,0,0,0
1056,60014507433,198,33,110,55,33,34,131,0,0,0,5,17,10,9,2,0,0,6,41,0,16,9,62,0,21,0,0,122,9,0,62,0,5,164,34,12,36,47,70,100,98,0,0,0,0,0,0,0,0,0,0
1057,60014507434,1466,181,990,295,49,116,1301,0,0,0,4,0,0,0,0,2,0,2,17,0,0,0,1425,0,16,0,0,799,79,16,499,12,61,1181,285,124,208,364,589,374,1092,0,0,0,0,0,0,0,0,0,0
1058,60014507441,1522,421,737,364,284,506,732,0,0,0,10,0,39,696,2,10,10,11,79,1,86,47,109,41,306,75,0,893,59,12,490,6,62,1140,382,198,233,323,347,808,714,0,0,0,0,0,0,0,0,0,0
1059,60014507442,794,277,335,182,158,237,399,0,0,0,7,0,0,223,20,0,32,16,38,0,4,4,207,0,235,8,0,389,36,6,329,7,27,614,180,78,93,157,189,341,453,0,0,0,0,0,0,0,0,0,0
1060,60014507451,72,4,39,29,6,14,52,0,0,0,0,0,3,0,0,4,0,2,12,0,0,33,15,0,1,2,0,37,0,0,35,0,0,64,8,4,9,15,40,24,48,0,0,0,0,0,0,0,0,0,0
1061,60014507452,289,27,147,115,11,33,245,0,83,0,0,18,3,0,0,1,0,7,6,0,123,2,13,9,0,24,0,235,19,9,19,1,6,161,128,59,57,81,65,228,61,0,0,0,0,0,0,0,0,0,0
1062,60014507453,738,140,374,224,58,78,602,0,0,0,182,5,8,1,0,7,0,6,495,0,8,22,2,0,0,2,0,587,34,16,67,7,27,535,203,91,138,169,200,529,209,0,0,0,0,0,0,0,0,0,0
1063,60014507461,2708,425,1557,726,246,354,2108,0,0,0,812,234,325,118,44,17,26,21,568,17,113,96,159,56,40,62,0,1940,122,24,498,20,104,1930,778,383,456,677,767,1768,940,0,0,0,0,0,0,0,0,0,0
1064,60014507462,85,11,48,26,9,14,62,0,0,0,9,0,2,0,0,0,0,0,0,0,0,46,28,0,0,0,0,64,3,0,14,0,4,74,11,2,14,22,36,26,59,0,0,0,0,0,0,0,0,0,0
1065,60014507501,1344,493,616,235,321,465,558,0,0,0,4,50,0,437,0,36,6,5,28,18,17,15,268,5,448,7,0,756,93,17,405,7,66,974,370,138,190,243,280,614,730,0,0,0,0,0,0,0,0,0,0
1066,60014507502,132,11,79,42,28,67,37,0,0,0,9,0,0,0,0,0,2,13,8,0,0,0,88,0,12,0,0,57,13,0,52,0,10,113,19,18,21,40,42,42,90,0,0,0,0,0,0,0,0,0,0
1067,60014507511,486,150,255,81,116,133,237,0,0,0,7,2,0,17,123,5,0,1,68,0,18,141,51,12,20,21,0,225,27,7,214,2,11,395,91,50,51,82,153,232,254,0,0,0,0,0,0,0,0,0,0
1068,60014507512,393,43,276,74,43,79,271,0,0,0,18,0,2,0,0,0,0,5,35,0,12,267,33,0,0,21,0,211,12,3,150,0,17,336,57,38,54,87,171,119,274,0,0,0,0,0,0,0,0,0,0
1069,60014507521,3454,589,2060,805,384,560,2510,7,0,0,13,76,222,522,24,460,60,1,249,177,734,156,344,47,71,291,0,2115,264,51,865,24,135,2338,1116,489,593,872,911,1881,1573,0,0,0,0,0,0,0,0,0,0
1070,60014507522,197,32,102,63,52,70,75,0,0,0,0,0,0,19,0,4,9,1,34,0,0,0,62,39,4,25,0,67,9,2,113,1,5,173,24,24,34,31,76,89,108,0,0,0,0,0,0,0,0,0,0
1071,60014511021,83,10,42,31,13,14,56,0,0,0,41,0,0,0,12,0,0,2,5,0,3,0,8,0,0,12,0,72,0,2,5,1,3,64,19,12,25,14,22,55,28,0,0,0,0,0,0,0,0,0,0
1072,60014511022,226,70,71,85,71,83,72,0,0,0,12,36,0,48,5,0,0,4,7,0,2,0,23,67,18,4,0,166,5,3,31,1,20,179,47,21,25,45,65,105,121,0,0,0,0,0,0,0,0,0,0
1073,60014511023,181,52,62,67,62,27,92,0,0,0,0,47,3,1,0,2,0,1,70,0,1,0,17,38,0,1,0,133,10,2,30,0,6,149,32,10,25,41,53,71,110,0,0,0,0,0,0,0,0,0,0
1074,60014511031,13292,1649,7852,3791,304,470,12518,0,0,0,450,198,129,34,145,0,0,22,11280,0,629,237,4,2,11,41,110,9835,559,130,2152,70,546,10979,2313,1038,1911,3339,5355,9100,4192,0,0,0,0,0,0,0,0,0,0
1075,60014511032,601,91,260,250,195,117,289,0,0,0,29,255,2,26,4,0,5,11,16,0,27,1,69,40,87,9,20,505,21,4,54,2,15,462,139,56,91,157,206,323,278,0,0,0,0,0,0,0,0,0,0
1076,60014511041,474,69,288,117,41,58,375,6,0,0,62,0,0,0,2,0,2,0,9,0,137,62,15,0,28,20,131,386,22,5,41,3,17,329,145,67,95,133,110,326,148,0,0,0,0,0,0,0,0,0,0
1077,60014511042,299,88,151,60,62,137,100,0,0,0,13,0,0,100,57,0,0,0,12,0,0,0,24,0,74,19,0,169,27,8,79,1,15,205,94,36,51,67,57,197,102,0,0,0,0,0,0,0,0,0,0
1078,60014511043,10720,1618,6282,2820,655,1036,9029,21,0,20,2510,3448,1469,930,618,146,62,291,171,188,282,43,170,112,139,100,0,7387,550,129,2214,77,363,7185,3535,1624,2042,2899,2537,7587,3133,0,0,0,0,0,0,0,0,0,0
1079,60014512011,140,35,70,35,33,71,36,0,0,0,7,0,3,12,8,0,0,3,9,0,4,0,28,0,66,0,0,87,11,5,29,1,7,94,46,22,23,34,26,75,65,0,0,0,0,0,0,0,0,0,0
1080,60014512012,97,18,55,24,32,28,37,6,0,0,10,14,0,1,0,0,0,1,3,0,4,7,11,0,30,10,0,57,6,1,28,0,5,75,22,21,14,26,18,41,56,0,0,0,0,0,0,0,0,0,0
1081,60014512013,61,14,33,14,4,21,36,0,0,0,1,0,7,0,0,0,0,0,4,0,24,0,25,0,0,0,0,39,5,1,10,0,6,43,18,8,8,17,14,38,23,0,0,0,0,0,0,0,0,0,0
1082,60014512014,200,59,99,42,42,97,61,0,0,0,13,0,0,0,106,0,21,2,2,0,3,0,16,0,1,36,0,162,12,3,12,2,9,124,76,38,24,47,32,115,85,0,0,0,0,0,0,0,0,0,0
1083,60014512021,1619,169,957,493,74,125,1420,6,0,4,106,740,1,26,49,0,522,4,13,0,95,2,6,32,8,5,0,895,80,14,558,13,59,1290,329,172,239,440,599,998,621,0,0,0,0,0,0,0,0,0,0
1084,60014512022,116,19,69,28,8,20,88,0,0,0,0,44,0,0,0,0,0,2,0,0,0,65,5,0,0,0,0,96,3,1,13,1,2,88,28,9,17,29,42,49,67,0,0,0,0,0,0,0,0,0,0
1085,60014512023,397,96,203,98,78,125,194,0,0,0,33,14,3,83,11,0,2,0,0,0,9,95,23,0,119,5,0,273,19,6,95,0,4,292,105,55,65,84,97,188,209,0,0,0,0,0,0,0,0,0,0
1086,60014513001,2972,535,1572,865,333,494,2145,0,0,0,1016,323,373,66,221,0,1,23,258,42,296,63,31,0,219,40,0,2250,159,36,398,27,102,2029,943,438,529,755,715,1954,1018,0,0,0,0,0,0,0,0,0,0
