,bgrp,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
2205,511870204002,91,12,46,33,12,15,64,0,0,0,43,0,0,0,0,0,0,1,6,0,0,0,26,0,0,15,0,69,18,0,4,0,0,77,14,14,16,29,20,35,56,0,0,0,0,0,0,0,0,0,0
2206,511870204003,205,50,113,42,19,64,122,0,0,0,14,1,0,12,0,0,0,1,14,0,45,5,73,0,24,6,10,168,23,2,6,0,6,185,20,21,37,57,40,87,118,0,0,0,0,0,0,0,0,0,0
2207,511870204004,257,34,122,101,26,89,142,0,0,0,3,0,28,0,2,0,23,0,0,0,2,130,18,3,5,43,0,234,15,0,4,0,4,245,12,25,57,72,69,123,134,0,0,0,0,0,0,0,0,0,0
2208,511870204005,408,106,202,100,39,147,222,0,0,0,0,0,0,57,0,0,4,0,40,0,6,21,168,0,2,5,105,358,23,0,12,2,13,397,11,36,99,82,85,157,251,0,0,0,0,0,0,0,0,0,0
2209,511870205001,287,86,135,66,63,94,130,0,0,0,66,0,3,36,0,0,76,3,0,0,6,0,15,20,49,13,0,243,22,0,15,0,7,261,26,31,73,51,46,140,147,0,0,0,0,0,0,0,0,0,0
2210,511870205002,245,48,120,77,32,96,117,0,0,10,26,110,0,5,1,0,0,4,1,13,0,0,32,0,23,20,0,204,18,4,11,0,8,207,38,32,64,53,48,121,124,0,0,0,0,0,0,0,0,0,0
2211,511870205003,2264,485,1179,600,358,740,1166,0,0,0,151,68,13,202,31,12,88,3,59,30,60,884,156,1,339,66,101,2056,121,4,54,0,29,2156,108,223,517,534,505,858,1406,0,0,0,0,0,0,0,0,0,0
2212,511870205004,566,232,214,120,210,256,100,0,0,0,7,12,0,209,0,27,11,3,10,0,47,1,11,39,153,36,0,487,44,5,14,0,16,523,43,50,125,89,70,241,325,0,0,0,0,0,0,0,0,0,0
2213,511870206011,820,326,316,178,252,181,387,0,0,11,105,71,5,0,0,15,7,4,32,0,1,507,6,7,0,49,0,772,11,5,16,0,16,761,59,59,114,154,167,432,388,0,0,0,0,0,0,0,0,0,0
2214,511870206012,606,144,306,156,64,148,394,0,0,0,108,16,1,3,18,0,0,20,23,0,61,56,284,0,0,16,0,548,29,2,15,0,12,553,53,67,111,139,145,237,369,0,0,0,0,0,0,0,0,0,0
2215,511870206013,448,95,247,106,53,122,273,0,0,0,1,0,1,50,168,0,4,2,27,0,0,0,36,81,16,16,46,365,54,0,12,0,17,420,28,45,101,85,122,242,206,0,0,0,0,0,0,0,0,0,0
2216,511870206021,233,71,108,54,60,114,59,9,0,14,8,0,0,64,0,9,14,2,2,0,0,19,22,13,48,9,0,202,21,1,6,0,3,219,14,14,60,55,33,100,133,0,0,0,0,0,0,0,0,0,0
2217,511870206022,66,8,28,30,18,14,34,0,0,0,12,0,4,0,0,0,0,2,12,0,20,0,7,0,9,0,0,62,2,0,0,0,2,64,2,6,17,18,17,36,30,0,0,0,0,0,0,0,0,0,0
2218,511870207001,280,81,149,50,40,82,158,5,0,0,25,12,0,0,4,0,0,5,39,0,129,11,10,34,2,4,0,259,9,5,1,0,6,216,64,49,50,57,43,191,89,0,0,0,0,0,0,0,0,0,0
2219,511870207002,94,28,46,20,14,40,40,0,0,0,7,0,0,3,0,0,0,2,8,0,3,0,69,0,0,2,0,79,7,0,4,0,4,93,1,6,19,24,17,30,64,0,0,0,0,0,0,0,0,0,0
2220,515102001021,150,51,64,35,27,51,72,0,0,0,0,0,0,54,0,0,0,33,1,0,4,0,9,0,40,9,0,95,28,2,21,0,4,119,31,18,26,16,39,67,83,0,0,0,0,0,0,0,0,0,0
2221,515102001022,265,63,136,66,28,76,161,0,0,0,2,0,0,10,0,26,0,7,2,0,23,0,88,28,79,0,0,151,82,3,23,0,6,212,53,31,50,57,64,115,150,0,0,0,0,0,0,0,0,0,0
2222,515102001023,3343,353,2055,935,156,530,2657,0,0,0,4,0,0,0,0,0,0,4,126,0,3,3153,52,0,0,1,0,1912,1176,6,153,4,92,2909,434,358,561,817,1254,891,2452,0,0,0,0,0,0,0,0,0,0
2223,515102001041,20,3,14,3,0,1,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,6,10,0,4,0,0,16,4,6,2,4,5,13,7,0,0,0,0,0,0,0,0,0,0
2224,515102001042,48,14,28,6,1,24,23,0,0,0,2,0,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0,9,36,0,1,0,2,45,3,7,10,10,7,26,22,0,0,0,0,0,0,0,0,0,0
2225,515102001043,3942,598,2181,1163,136,278,3528,0,0,0,3,39,0,0,2,0,0,19,2787,0,115,0,817,0,139,21,0,2696,788,16,330,9,103,3608,334,362,602,795,1585,2415,1527,0,0,0,0,0,0,0,0,0,0
2226,515102001051,8,1,4,3,0,2,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0,0,6,2,0,0,0,0,7,1,0,0,5,2,4,4,0,0,0,0,0,0,0,0,0,0
2227,515102001052,71,9,42,20,3,10,58,0,0,0,0,0,2,9,0,0,5,47,1,0,0,0,7,0,0,0,0,29,30,0,9,0,3,56,15,12,11,23,16,40,31,0,0,0,0,0,0,0,0,0,0
2228,515102001061,18,3,10,5,3,2,13,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,2,0,0,2,0,10,6,0,2,0,0,12,6,5,5,0,5,9,9,0,0,0,0,0,0,0,0,0,0
2229,515102001062,410,61,229,120,27,93,290,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,406,0,0,0,0,164,200,1,38,0,7,360,50,49,79,107,114,95,315,0,0,0,0,0,0,0,0,0,0
2230,515102001063,398,81,223,94,34,70,294,0,0,0,0,0,0,7,280,0,2,0,4,0,1,0,99,0,3,2,0,185,163,5,30,2,13,342,56,58,78,107,74,278,120,0,0,0,0,0,0,0,0,0,0
2231,515102001064,534,119,241,174,99,150,285,0,0,0,0,0,37,31,0,1,1,3,0,0,2,238,130,3,84,4,0,315,138,3,60,0,18,470,64,39,83,112,181,252,282,0,0,0,0,0,0,0,0,0,0
2232,515102001081,402,62,238,102,58,119,225,0,0,0,0,0,37,16,0,0,5,16,153,0,22,2,58,0,78,15,0,205,142,1,47,0,7,360,42,54,85,94,107,203,199,0,0,0,0,0,0,0,0,0,0
2233,515102001091,52,7,24,21,5,18,29,0,0,0,0,0,0,0,31,0,0,0,11,0,0,0,2,0,2,6,0,18,23,0,8,0,3,47,5,8,13,9,15,33,19,0,0,0,0,0,0,0,0,0,0
2234,515102001092,19,0,10,9,0,5,14,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,10,5,1,2,0,1,9,10,8,4,3,4,11,8,0,0,0,0,0,0,0,0,0,0
2235,515102001093,23,3,13,7,2,0,21,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,0,0,5,0,10,9,0,4,0,0,19,4,8,4,3,5,14,9,0,0,0,0,0,0,0,0,0,0
2236,515102001101,1178,134,730,314,22,74,1082,0,0,0,26,0,8,16,0,0,0,17,191,0,29,40,75,1,0,42,733,725,286,5,102,1,59,1058,120,51,190,194,609,454,724,0,0,0,0,0,0,0,0,0,0
2237,515102001102,248,41,148,59,12,28,208,0,0,0,0,1,0,12,0,8,0,0,103,5,1,2,8,0,0,35,73,157,38,1,39,0,13,228,20,12,45,50,100,131,117,0,0,0,0,0,0,0,0,0,0
2238,515102001111,200,76,89,35,46,67,87,0,0,2,0,0,2,61,0,29,0,9,8,0,0,0,28,0,54,7,0,117,57,3,21,0,2,167,33,20,28,33,43,90,110,0,0,0,0,0,0,0,0,0,0
2239,515102001112,82,18,46,18,13,21,48,0,0,0,0,3,5,2,0,5,0,7,7,0,2,0,20,0,11,20,0,52,18,1,9,0,2,65,17,5,18,19,22,27,55,0,0,0,0,0,0,0,0,0,0
2240,515102001113,23,6,16,1,1,6,16,0,0,0,0,0,0,0,0,0,0,2,7,0,7,0,0,0,2,5,0,13,7,0,2,0,1,21,2,1,8,5,3,5,18,0,0,0,0,0,0,0,0,0,0
2241,515102002011,43,12,21,10,8,10,25,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,33,3,0,1,0,31,6,0,2,0,4,32,11,4,8,6,13,13,30,0,0,0,0,0,0,0,0,0,0
2242,515102002012,1001,285,469,247,257,331,413,0,0,0,3,0,16,363,0,0,5,2,8,0,12,211,23,1,218,138,1,646,194,6,125,0,30,839,162,115,160,213,228,420,581,0,0,0,0,0,0,0,0,0,0
2243,515102002013,715,153,416,146,41,177,497,0,0,0,0,0,0,45,0,16,1,0,12,0,0,0,532,36,34,20,19,446,152,2,102,1,12,582,133,84,118,154,206,198,517,0,0,0,0,0,0,0,0,0,0
2244,515102002021,1892,448,1132,312,73,309,1510,0,0,0,0,0,0,0,0,23,5,12,23,1,149,0,1604,0,54,21,0,1051,481,15,287,3,55,1572,320,195,317,410,522,459,1433,0,0,0,0,0,0,0,0,0,0
2245,515102002022,28,1,18,9,3,13,12,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,13,0,0,12,0,26,1,0,1,0,0,19,9,7,2,7,11,3,25,0,0,0,0,0,0,0,0,0,0
2246,515102003011,111,30,57,24,19,38,54,0,0,0,7,0,0,0,0,0,0,2,42,0,1,0,3,0,56,0,0,65,34,1,6,0,5,95,16,10,17,33,21,73,38,0,0,0,0,0,0,0,0,0,0
2247,515102003012,59,7,41,11,0,6,53,0,0,0,1,0,1,0,0,0,0,54,0,0,0,0,3,0,0,0,0,32,21,0,3,0,3,41,18,5,16,19,12,39,20,0,0,0,0,0,0,0,0,0,0
2248,515102003021,117,17,67,33,10,21,86,0,0,0,19,0,2,2,0,0,0,2,9,0,4,0,30,17,0,32,0,76,30,2,6,0,3,96,21,15,24,26,35,48,69,0,0,0,0,0,0,0,0,0,0
2249,515102003022,11,0,10,1,0,0,11,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,6,3,0,2,0,0,9,2,3,2,4,2,8,3,0,0,0,0,0,0,0,0,0,0
2250,515102003023,6,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,2,4,1,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0
2251,515102003041,13,4,8,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,5,3,0,5,0,0,12,1,0,2,5,2,8,5,0,0,0,0,0,0,0,0,0,0
2252,515102003042,44,16,21,7,6,12,26,0,0,0,3,0,0,0,0,0,0,13,7,0,2,0,8,0,0,11,0,27,9,0,7,0,1,32,12,2,6,9,11,26,18,0,0,0,0,0,0,0,0,0,0
2253,515102003043,93,11,28,54,17,15,61,0,0,0,0,0,0,21,0,0,0,0,6,0,63,0,0,0,3,0,0,62,20,0,9,0,2,87,6,7,19,35,21,65,28,0,0,0,0,0,0,0,0,0,0
2254,515102003051,32,3,18,11,1,6,25,0,0,0,1,0,0,2,0,1,0,17,1,0,0,0,10,0,0,0,0,20,8,1,2,0,1,21,11,5,8,7,9,17,15,0,0,0,0,0,0,0,0,0,0
2255,515102003052,490,112,256,122,57,135,298,0,0,0,35,13,0,141,0,62,4,6,59,13,5,0,47,0,79,5,21,298,120,5,60,0,7,414,76,54,86,117,121,282,208,0,0,0,0,0,0,0,0,0,0
2256,515102004031,3022,587,1738,697,302,833,1887,0,0,0,278,68,619,156,569,2,14,21,277,69,580,12,40,118,14,121,64,1734,978,16,220,3,71,2525,497,389,681,728,637,2016,1006,0,0,0,0,0,0,0,0,0,0
2257,515102004041,271,68,173,30,38,108,125,0,0,0,0,0,0,0,145,0,1,0,66,0,0,1,8,0,24,26,0,129,83,2,47,0,10,230,41,35,49,57,62,188,83,0,0,0,0,0,0,0,0,0,0
2258,515102004042,131,29,67,35,26,45,60,0,0,0,0,2,17,0,0,3,2,4,14,2,4,3,35,3,19,23,0,67,29,3,29,0,3,113,18,7,24,22,49,56,75,0,0,0,0,0,0,0,0,0,0
2259,515102004061,336,72,168,96,38,97,201,0,0,0,0,10,0,188,9,0,0,18,5,0,0,0,55,0,0,51,0,181,107,2,35,1,10,274,62,53,64,87,60,171,165,0,0,0,0,0,0,0,0,0,0
2260,515102004062,368,114,175,79,66,136,166,0,0,0,0,0,0,107,0,0,11,8,42,0,0,2,4,0,126,23,45,206,87,2,60,0,13,293,75,42,51,83,78,148,220,0,0,0,0,0,0,0,0,0,0
2261,515102004063,330,57,187,86,34,70,226,0,0,0,0,0,2,0,0,0,5,40,125,0,48,14,57,4,2,33,0,185,106,3,20,0,16,284,46,35,79,78,81,142,188,0,0,0,0,0,0,0,0,0,0
2262,515102004064,45,2,31,12,5,14,26,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,30,0,22,10,0,9,0,4,36,9,7,13,10,13,36,9,0,0,0,0,0,0,0,0,0,0
2263,515102004071,33,1,21,11,2,3,28,0,0,0,10,0,0,3,0,0,0,14,0,0,2,0,3,0,0,0,1,20,6,2,3,0,2,21,12,6,6,8,12,15,18,0,0,0,0,0,0,0,0,0,0
2264,515102004072,124,18,58,48,12,36,76,0,0,0,10,0,0,8,15,0,0,0,3,0,2,0,2,2,5,77,0,65,47,5,3,1,3,90,34,31,29,29,17,78,46,0,0,0,0,0,0,0,0,0,0
2265,515102004073,16,2,11,3,0,6,10,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,0,0,0,0,11,5,0,0,0,0,9,7,4,5,3,2,8,8,0,0,0,0,0,0,0,0,0,0
2266,515102004081,1050,183,544,323,75,424,551,0,0,0,73,55,23,0,0,0,69,87,36,33,399,25,0,0,109,141,0,740,201,9,79,2,19,636,414,275,204,205,183,593,457,0,0,0,0,0,0,0,0,0,0
2267,515102004082,121,18,58,45,12,51,58,0,0,0,0,28,3,15,0,0,0,26,0,0,3,0,0,0,26,20,0,76,22,2,16,0,5,102,19,21,32,22,28,79,42,0,0,0,0,0,0,0,0,0,0
2268,515102004083,206,61,92,53,34,89,83,0,0,0,0,0,0,68,0,1,8,10,3,0,0,0,2,0,97,17,0,100,40,0,64,0,2,182,24,24,41,37,43,98,108,0,0,0,0,0,0,0,0,0,0
2269,515102004091,117,32,59,26,4,38,75,0,0,0,30,18,0,10,0,0,0,2,2,0,3,0,12,0,20,20,0,84,16,1,15,0,1,83,34,16,23,25,21,77,40,0,0,0,0,0,0,0,0,0,0
2270,515102004092,51,13,21,17,14,17,20,0,0,0,0,0,0,8,1,0,0,9,0,0,3,0,0,0,26,4,0,25,13,0,12,0,1,45,6,5,12,9,12,38,13,0,0,0,0,0,0,0,0,0,0
2271,515102004093,245,82,122,41,18,93,134,0,0,0,0,0,0,184,0,0,0,13,1,0,34,0,0,0,6,7,0,152,59,5,21,0,8,185,60,43,37,53,30,166,79,0,0,0,0,0,0,0,0,0,0
2272,515102004094,1114,301,503,310,123,367,624,0,0,0,77,32,23,490,0,5,16,0,12,0,23,0,288,33,56,59,0,681,282,9,114,3,25,860,254,152,203,218,240,620,494,0,0,0,0,0,0,0,0,0,0
2273,515102005001,37,6,23,8,3,2,32,0,0,0,0,0,0,0,0,0,0,21,9,0,1,0,4,0,0,2,0,15,14,0,6,0,2,31,6,8,5,9,9,28,9,0,0,0,0,0,0,0,0,0,0
2274,515102005002,377,144,172,61,87,164,126,0,0,0,0,0,0,183,0,4,29,0,5,0,0,0,30,0,108,18,0,208,99,4,54,0,12,305,72,50,58,74,51,164,213,0,0,0,0,0,0,0,0,0,0
2275,515102005003,67,20,31,16,11,29,27,0,0,0,4,0,0,26,0,0,0,0,19,0,5,0,10,0,1,2,0,46,12,0,7,0,2,51,16,12,9,13,13,36,31,0,0,0,0,0,0,0,0,0,0
2276,515102006001,2189,360,1262,567,116,475,1598,0,0,0,214,481,5,0,31,11,11,6,197,0,169,1,83,54,185,161,580,1409,491,14,223,2,50,1680,509,336,420,492,581,1210,979,0,0,0,0,0,0,0,0,0,0
2277,515102006002,53,3,35,15,5,9,39,0,0,0,4,0,0,6,0,18,3,4,5,0,5,0,0,0,7,1,0,26,15,0,12,0,0,44,9,8,11,19,12,38,15,0,0,0,0,0,0,0,0,0,0
2278,515102006003,129,26,61,42,21,35,73,0,0,0,11,0,0,16,0,0,1,2,46,0,20,0,1,0,0,32,0,71,46,1,8,0,3,100,29,19,22,27,35,70,59,0,0,0,0,0,0,0,0,0,0
2279,515102006004,456,58,246,152,22,78,356,0,0,0,113,158,22,10,9,17,0,14,3,0,5,5,44,0,11,45,0,250,105,4,88,0,9,353,103,88,87,114,109,280,176,0,0,0,0,0,0,0,0,0,0
2280,515102007011,2050,326,1208,516,98,281,1671,0,0,0,190,75,114,83,347,0,165,70,586,43,93,26,62,0,74,109,13,1147,646,9,194,2,52,1759,291,245,385,493,601,1194,856,0,0,0,0,0,0,0,0,0,0
2281,515102007031,717,98,401,218,43,107,567,0,0,128,5,0,11,36,0,6,0,0,79,0,76,9,13,164,82,108,0,471,173,4,50,1,18,639,78,77,128,191,223,396,321,0,0,0,0,0,0,0,0,0,0
2282,515102007032,83,15,41,27,6,15,62,0,0,0,35,0,0,4,0,0,0,16,17,0,0,0,7,0,1,3,0,60,17,0,5,0,1,65,18,11,13,28,16,49,34,0,0,0,0,0,0,0,0,0,0
2283,515102007033,123,41,57,25,25,35,63,0,0,0,2,0,0,21,0,0,13,0,2,0,0,5,3,0,73,4,0,98,12,0,9,0,4,92,31,16,16,21,29,70,53,0,0,0,0,0,0,0,0,0,0
2284,515102007034,50,9,29,12,1,3,46,0,0,2,0,0,16,0,0,1,0,0,1,0,30,0,0,0,0,0,0,36,7,0,6,0,1,41,9,4,9,8,20,33,17,0,0,0,0,0,0,0,0,0,0
2285,515102007041,738,139,415,184,99,158,481,0,0,0,2,20,3,11,121,11,0,18,36,0,157,0,9,44,45,14,247,320,340,2,55,2,19,665,73,81,157,164,197,380,358,0,0,0,0,0,0,0,0,0,0
2286,515102007042,28,7,17,4,2,5,21,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,10,0,0,0,0,18,5,1,4,0,0,21,7,6,7,4,4,18,10,0,0,0,0,0,0,0,0,0,0
2287,515102007043,1673,381,962,330,150,281,1242,0,0,1,48,0,42,147,13,65,0,84,383,0,81,54,114,3,144,493,1,1082,344,11,199,2,35,1468,205,154,277,316,545,737,936,0,0,0,0,0,0,0,0,0,0
2288,515102007051,1560,211,971,378,49,191,1320,0,0,0,139,0,0,106,1,352,39,36,258,15,285,1,23,7,111,18,169,911,417,10,176,4,42,1389,171,169,280,322,578,880,680,0,0,0,0,0,0,0,0,0,0
2289,515102007052,3163,231,1973,959,74,138,2951,0,0,0,2,0,0,6,0,11,24,18,28,0,111,0,159,18,97,57,2632,1787,661,18,576,8,113,2954,209,63,372,261,2236,1764,1399,0,0,0,0,0,0,0,0,0,0
2290,515102007053,2505,511,1427,567,120,177,2208,0,0,0,0,0,51,198,7,68,212,6,790,93,46,45,4,13,73,897,2,1656,453,10,317,4,65,2262,243,220,376,511,887,1031,1474,0,0,0,0,0,0,0,0,0,0
2291,515102008011,233,40,136,57,13,53,167,0,0,0,1,0,0,69,0,1,0,3,5,0,30,11,13,84,0,16,0,121,84,1,23,0,4,188,45,34,41,53,65,119,114,0,0,0,0,0,0,0,0,0,0
2292,515102008012,78,12,41,25,4,5,69,0,0,0,7,19,8,0,0,4,0,1,15,0,0,3,2,0,0,19,0,69,3,0,4,0,2,58,20,18,14,7,27,40,38,0,0,0,0,0,0,0,0,0,0
2293,515102008021,459,185,186,88,128,156,175,0,0,0,3,3,12,121,0,0,6,0,41,0,2,64,38,0,142,12,15,261,120,3,58,0,17,388,71,49,56,82,87,224,235,0,0,0,0,0,0,0,0,0,0
2294,515102008022,380,68,187,125,65,108,207,0,0,0,0,0,32,4,3,42,0,27,2,0,24,185,50,0,0,11,0,294,31,3,40,0,12,317,63,39,63,90,120,142,238,0,0,0,0,0,0,0,0,0,0
2295,515102008023,118,11,70,37,6,20,92,0,0,34,0,2,1,0,0,0,0,3,5,0,54,5,0,9,0,5,0,91,17,0,4,0,6,98,20,16,21,31,39,90,28,0,0,0,0,0,0,0,0,0,0
2296,515102009001,655,157,308,190,135,163,357,0,0,0,0,0,0,362,1,0,24,2,23,0,2,58,14,6,81,82,0,455,91,6,89,2,12,515,140,85,97,149,167,385,270,0,0,0,0,0,0,0,0,0,0
2297,515102009002,159,14,85,60,16,47,96,1,0,0,9,0,15,0,0,0,0,6,11,3,21,6,76,2,0,9,0,84,64,0,8,0,3,139,20,14,31,45,55,63,96,0,0,0,0,0,0,0,0,0,0
2298,515102009003,266,76,129,61,60,53,153,0,0,0,30,0,0,0,0,2,0,0,42,0,3,48,21,0,96,24,0,201,34,0,28,0,3,226,40,25,40,53,72,107,159,0,0,0,0,0,0,0,0,0,0
2299,515102009004,114,17,70,27,16,14,84,0,0,0,3,0,0,3,0,1,0,0,20,0,28,0,14,0,0,45,0,84,14,1,15,0,0,92,22,16,17,27,37,43,71,0,0,0,0,0,0,0,0,0,0
2300,515102010001,65,6,33,26,5,9,51,0,0,0,0,0,2,0,0,0,2,0,14,1,0,0,1,0,0,45,0,38,19,0,6,0,2,56,9,11,13,21,14,34,31,0,0,0,0,0,0,0,0,0,0
2301,515102010002,4,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,3,1,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0
2302,515102010003,589,202,281,106,50,84,455,0,0,0,0,0,0,0,0,0,0,0,115,0,320,4,59,0,3,88,0,411,120,4,42,2,10,534,55,52,102,97,136,320,269,0,0,0,0,0,0,0,0,0,0
2303,515102011001,23,2,16,5,0,7,16,0,0,0,2,0,0,0,0,0,0,13,7,0,0,0,0,0,0,1,0,17,4,0,1,0,1,16,7,4,2,5,10,13,10,0,0,0,0,0,0,0,0,0,0
2304,515102011002,122,15,74,33,9,14,99,0,0,0,0,1,0,1,0,0,1,3,48,0,28,0,0,2,0,23,15,84,20,1,14,0,3,102,20,15,23,32,37,69,53,0,0,0,0,0,0,0,0,0,0
2305,515102011003,44,11,26,7,2,14,28,0,0,0,0,0,0,0,0,0,1,0,31,0,0,2,2,0,0,8,0,35,0,0,2,0,7,32,12,9,5,8,11,24,20,0,0,0,0,0,0,0,0,0,0
2306,515102012021,22,0,8,14,6,6,10,0,0,0,2,0,0,0,0,2,0,2,6,0,0,1,3,0,0,6,0,20,1,0,1,0,0,14,8,4,6,4,8,8,14,0,0,0,0,0,0,0,0,0,0
2307,515102012022,24,2,16,6,2,1,21,0,0,0,3,0,0,0,0,0,0,1,16,0,0,0,1,0,0,3,0,20,4,0,0,0,0,22,2,1,4,7,10,6,18,0,0,0,0,0,0,0,0,0,0
2308,515102012023,19,6,11,2,1,9,9,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,6,0,0,7,0,11,6,0,2,0,0,13,6,0,3,7,3,5,14,0,0,0,0,0,0,0,0,0,0
2309,515102012024,56,8,44,4,2,1,53,0,0,0,0,2,0,0,0,22,0,0,25,0,0,0,0,0,0,7,0,41,3,0,10,0,2,49,7,2,8,19,19,38,18,0,0,0,0,0,0,0,0,0,0
2310,515102012041,234,63,111,60,28,83,123,0,0,0,0,0,7,99,0,1,0,3,4,0,6,0,23,0,68,23,0,144,55,6,19,0,10,177,57,36,37,46,52,152,82,0,0,0,0,0,0,0,0,0,0
2311,515102012042,504,113,266,125,26,83,395,0,0,0,76,0,0,10,14,0,53,82,132,0,14,0,43,0,13,67,0,340,106,9,36,0,13,413,91,71,95,106,119,252,252,0,0,0,0,0,0,0,0,0,0
2312,515102012051,255,40,135,80,21,72,162,0,0,0,0,0,19,119,0,0,0,106,2,0,0,0,2,0,0,7,0,125,96,2,25,0,7,210,45,35,56,68,56,186,69,0,0,0,0,0,0,0,0,0,0
2313,515102012052,317,92,160,65,42,116,159,0,0,0,6,0,0,96,0,0,0,0,8,0,0,0,23,12,78,94,0,209,72,3,26,0,7,229,88,44,58,54,69,129,188,0,0,0,0,0,0,0,0,0,0
2314,515102012061,277,51,157,69,30,94,153,0,0,122,2,28,0,9,0,0,2,8,7,0,0,0,0,0,50,49,0,195,51,2,22,0,7,229,48,32,54,61,79,185,92,0,0,0,0,0,0,0,0,0,0
2315,515102012062,16,4,8,4,2,1,13,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,13,2,0,0,0,1,7,9,6,2,0,4,6,10,0,0,0,0,0,0,0,0,0,0
2316,515102012063,333,67,171,95,43,140,150,0,0,0,0,3,0,32,0,0,22,17,4,0,99,51,1,0,74,30,0,236,52,4,25,2,14,228,105,73,58,68,67,136,197,0,0,0,0,0,0,0,0,0,0
2317,515102013001,456,80,251,125,51,104,301,0,0,0,50,7,32,28,20,0,3,19,124,0,38,1,9,8,45,72,0,332,70,6,32,0,16,372,84,70,85,82,139,258,198,0,0,0,0,0,0,0,0,0,0
2318,515102013002,400,97,196,107,88,135,177,0,0,0,11,15,5,51,0,4,4,0,70,0,30,13,22,6,91,78,0,289,60,4,29,2,16,339,61,46,70,77,110,194,206,0,0,0,0,0,0,0,0,0,0
2319,515102013003,186,37,115,34,20,38,128,0,0,0,0,0,0,12,15,0,4,3,37,0,3,48,50,0,0,14,0,127,44,0,7,0,8,158,28,26,31,39,53,77,109,0,0,0,0,0,0,0,0,0,0
2320,515102013004,367,102,179,86,58,113,196,0,0,0,52,0,5,118,0,0,10,0,43,0,0,0,9,0,56,74,0,232,64,2,52,1,16,311,56,45,71,66,83,193,174,0,0,0,0,0,0,0,0,0,0
2321,515102014001,676,166,369,141,78,146,452,0,0,0,63,0,11,18,0,27,5,28,157,0,20,29,25,14,220,59,0,532,72,6,39,2,25,580,96,60,128,135,187,336,340,0,0,0,0,0,0,0,0,0,0
2322,515102014002,113,28,59,26,15,37,61,0,0,0,0,0,0,12,2,0,0,0,4,0,28,5,0,2,3,57,0,70,13,1,19,0,10,94,19,23,19,17,26,52,61,0,0,0,0,0,0,0,0,0,0
2323,515102014003,55,5,31,19,1,11,43,0,0,0,1,0,4,0,0,0,0,6,8,0,0,0,21,0,2,13,0,36,6,1,10,0,2,47,8,7,14,11,18,26,29,0,0,0,0,0,0,0,0,0,0
2324,515102014004,72,7,44,21,17,21,34,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,34,0,20,10,0,23,33,0,15,0,1,60,12,27,18,9,11,18,54,0,0,0,0,0,0,0,0,0,0
2325,515102015001,365,40,215,110,33,100,232,0,0,0,0,0,0,0,0,0,0,0,15,0,48,0,284,0,0,18,0,115,217,2,19,0,12,312,53,59,77,101,88,96,269,0,0,0,0,0,0,0,0,0,0
2326,515102015002,45,8,25,12,3,12,30,0,0,0,0,0,3,1,0,0,0,0,10,0,1,21,2,0,0,7,0,33,9,0,2,0,1,40,5,8,6,9,14,19,26,0,0,0,0,0,0,0,0,0,0
2327,515102015003,213,61,112,40,24,59,130,0,0,0,3,0,0,20,0,2,1,0,70,0,0,0,1,0,55,61,0,146,36,2,14,0,15,172,41,17,41,40,54,98,115,0,0,0,0,0,0,0,0,0,0
2328,515102016011,428,95,220,113,52,112,264,0,0,0,13,1,0,11,18,0,2,7,70,0,1,5,104,19,127,50,0,270,116,5,28,2,7,340,88,53,78,86,116,179,249,0,0,0,0,0,0,0,0,0,0
